TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
5861	-0.714497	-1.151360	0.793405
5870	-0.745304	-1.157396	0.795833
5880	-0.793714	-1.167663	0.804633
5888	-0.822354	-1.174159	0.815806
5897	-0.851047	-1.180810	0.827083
5908	-0.879653	-1.187674	0.838492
5917	-0.920101	-1.198141	0.843750
5924	-0.946261	-1.205419	0.846656
5929	-0.963559	-1.210321	0.848497
5952	-1.037364	-1.233510	0.864583
5960	-1.058771	-1.241589	0.875256
5965	-1.067872	-1.245057	0.883333
5975	-1.078900	-1.249823	0.890033
5987	-1.112765	-1.266733	0.892177
5997	-1.131478	-1.279596	0.893750
6006	-1.144780	-1.289857	0.898589
6015	-1.154653	-1.298676	0.905837
6023	-1.162892	-1.307612	0.912500
6033	-1.172677	-1.321003	0.919254
6042	-1.178373	-1.330098	0.923412
6053	-1.188432	-1.343723	0.925000
6060	-1.191130	-1.348517	0.924238
6069	-1.198001	-1.363774	0.925000
6079	-1.200780	-1.373145	0.932767
6086	-1.202463	-1.382540	0.941201
6096	-1.202959	-1.391961	0.950000
6104	-1.201533	-1.406032	0.952838
6116	-1.199572	-1.415542	0.951561
6123	-1.197472	-1.425074	0.950000
6132	-1.195106	-1.436198	0.949350
6141	-1.192252	-1.445760	0.950118
6151	-1.187924	-1.460115	0.952083
6162	-1.183516	-1.474427	0.954995
6168	-1.181648	-1.479385	0.956250
6177	-1.176809	-1.489121	0.956865
6186	-1.166877	-1.503565	0.956649
6194	-1.156702	-1.514900	0.956250
6204	-1.147067	-1.524610	0.956102
6213	-1.135996	-1.534249	0.956178
6221	-1.120286	-1.548618	0.956250
6231	-1.110179	-1.558278	0.956177
6240	-1.100181	-1.567911	0.956118
6249	-1.090398	-1.577538	0.956250
6258	-1.075181	-1.593342	0.956670
6276	-1.058442	-1.612450	0.956250
6285	-1.050103	-1.621883	0.954526
6295	-1.038392	-1.636022	0.952083
6303	-1.030660	-1.645478	0.949904
6312	-1.022576	-1.654901	0.945204
6321	-1.012637	-1.665871	0.935417
6330	-0.998446	-1.679661	0.919976
6338	-0.988220	-1.688872	0.903779
6350	-0.976637	-1.698035	0.887265
6357	-0.964052	-1.707089	0.883303
6369	-0.950499	-1.716111	0.881250
6384	-0.907970	-1.739331	0.878489
6389	-0.896016	-1.745252	0.877083
6403	-0.869276	-1.756183	0.873145
6412	-0.839353	-1.768354	0.869935
6421	-0.820469	-1.776298	0.866667
6430	-0.801448	-1.784112	0.863219
6438	-0.784131	-1.791754	0.860919
6447	-0.756812	-1.804053	0.860417
6456	-0.741328	-1.811299	0.861949
6466	-0.726990	-1.818424	0.858713
6475	-0.713128	-1.825416	0.843750
6483	-0.694017	-1.835607	0.818728
6493	-0.680983	-1.842312	0.779167
6501	-0.668680	-1.848900	0.755697
6510	-0.655902	-1.856443	0.739523
6519	-0.639229	-1.865884	0.731250
6528	-0.627934	-1.872104	0.724583
6538	-0.616800	-1.878217	0.675669
6546	-0.605765	-1.884247	0.552083
6556	-0.595563	-1.890208	0.307129
6565	-0.584085	-1.898890	0.031502
6574	-0.575019	-1.905587	-0.182301
6583	-0.566214	-1.911212	-0.239798
